Order_ID,Order_Date,Customer,City,Category,Product,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Channel
SO000231,2024-10-07,Ibrahim Davis,Ibadan,Mobile,Tablet,6,670,0.15,3417.0,2302.44,1114.56,Wholesale
SO000232,2023-04-13,Elizabeth Ogunleye,Abuja,Office,Office Chair,8,197,0.2,1260.8,736.64,524.16,Retail
SO000233,2022-01-10,Susan Jones,Nairobi,Accessories,Printer,3,71,0.15,181.05,102.88,78.17,Online
SO000234,2025-10-12,Barbara Williams,Johannesburg,Computing,Smartphone,4,1459,0,5836,3268.7,2567.3,Wholesale
SO000235,2024-10-04,David Musa,Nairobi,Accessories,Headphones,2,1314,0,2628,1961.42,666.58,Online
SO000236,2024-10-31,Aisha Musa,Johannesburg,Computing,Printer,2,701,0,1402,1108.26,293.74,Online
SO000237,2025-08-05,Jessica Miller,Toronto,Office,External SSD,2,21,0.05,39.9,28.09,11.81,Wholesale
SO000238,2023-08-17,Susan Adebayo,Cape Town,Electronics,Printer,5,798,0,3990,2392.51,1597.49,Wholesale
SO000239,2025-12-20,Fatima Adeyemi,Lagos,Accessories,Smartphone,8,1415,0.2,9056.0,6127.1,2928.9,Retail
SO000240,2024-02-23,James Davis,Nairobi,Accessories,Headphones,7,1386,0.15,8246.7,6314.74,1931.96,Wholesale
SO000241,2025-02-25,Aisha Brown,Toronto,Office,Desk,7,614,0.05,4083.1,2886.12,1196.98,Online
SO000242,2024-08-31,David Ibrahim,Cape Town,Accessories,External SSD,6,119,0.05,678.3,539.9,138.4,Wholesale
SO000243,2022-08-23,Jessica Okafor,London,Accessories,Office Chair,6,1561,0.05,8897.7,5875.7,3022.0,Wholesale
SO000244,2025-06-05,Mary Johnson,Accra,Mobile,Tablet,6,1217,0,7302,5236.53,2065.47,Wholesale
SO000245,2023-12-24,Karen Anderson,Abuja,Computing,Tablet,8,695,0.15,4726.0,3647.55,1078.45,Retail
SO000246,2022-07-06,Jennifer Adeyemi,Lagos,Accessories,Tablet,1,532,0.2,425.6,324.22,101.38,Retail
SO000247,2025-11-19,David Eze,Lagos,Electronics,Laptop,8,371,0,2968,1946.52,1021.48,Retail
SO000248,2025-08-21,Robert Jones,Ibadan,Accessories,Monitor,4,1800,0.05,6840.0,3881.37,2958.63,Online
SO000249,2022-02-18,Sarah Musa,Kano,Electronics,Webcam,2,1004,0.1,1807.2,1301.43,505.77,Online
SO000250,2022-01-18,Jessica Miller,New York,Computing,Desk,7,1258,0.05,8365.7,6697.23,1668.47,Retail
SO000251,2022-01-22,Jessica Eze,Port Harcourt,Mobile,Webcam,3,1777,0.2,4264.8,2347.09,1917.71,Retail
SO000252,2024-11-30,Karen Anderson,Lagos,Office,Smartphone,2,1111,0,2222,1501.94,720.06,Online
SO000253,2024-01-27,Charles Anderson,New York,Accessories,Power Bank,6,616,0.15,3141.6,2085.53,1056.07,Wholesale
SO000254,2023-06-19,Patricia Ibrahim,Kano,Electronics,Tablet,8,1256,0,10048,7788.11,2259.89,Wholesale
SO000255,2025-08-27,Emeka Davis,Benin City,Computing,Mouse,5,1186,0.05,5633.5,3901.88,1731.62,Retail
SO000256,2024-12-30,Ngozi Mensah,Nairobi,Accessories,Router,4,914,0,3656,2189.23,1466.77,Online
SO000257,2024-10-21,Aisha Adeyemi,Abuja,Office,Router,5,1614,0.1,7263.0,4285.71,2977.29,Online
SO000258,2023-04-14,Karen Johnson,Toronto,Accessories,Router,5,575,0,2875,1992.25,882.75,Retail
SO000259,2025-07-11,David Ogunleye,Kano,Computing,Headphones,4,566,0.15,1924.4,1124.09,800.31,Retail
SO000260,2025-01-26,Linda Okafor,Dubai,Mobile,USB Hub,8,875,0,7000,4932.08,2067.92,Wholesale
SO000261,2025-12-28,Thomas Musa,Nairobi,Office,Mouse,6,1286,0.05,7330.2,5505.52,1824.68,Wholesale
SO000262,2022-08-16,John Bello,Accra,Office,Printer,2,697,0.15,1184.9,703.09,481.81,Online
SO000263,2025-11-03,Aisha Smith,Lagos,Accessories,Router,8,208,0.05,1580.8,884.94,695.86,Wholesale
SO000264,2023-11-17,Daniel Eze,Dubai,Office,Webcam,1,363,0.05,344.85,274.07,70.78,Online
SO000265,2023-02-18,Linda Wilson,Lagos,Office,Smartphone,8,600,0.1,4320.0,2930.81,1389.19,Online
SO000266,2024-09-06,Thomas Anderson,Cape Town,Office,Smartphone,3,1508,0.15,3845.4,2207.17,1638.23,Retail
SO000267,2022-06-03,John Smith,Enugu,Electronics,Smartphone,8,689,0.1,4960.8,3920.33,1040.47,Online
SO000268,2025-09-20,Mary Mensah,Johannesburg,Office,Keyboard,8,410,0.15,2788.0,2038.96,749.04,Wholesale
SO000269,2023-05-01,James Smith,Enugu,Accessories,Keyboard,4,274,0.1,986.4,609.85,376.55,Wholesale
SO000270,2022-02-01,Thomas Smith,New York,Mobile,Tablet,3,529,0.1,1428.3,960.94,467.36,Retail
SO000271,2024-11-12,Karen Williams,Benin City,Electronics,Office Chair,1,1099,0,1099,654.03,444.97,Online
SO000272,2022-04-13,Sarah Adebayo,Abuja,Mobile,Monitor,2,466,0.1,838.8,660.03,178.77,Online
SO000273,2024-11-30,Michael Miller,Abuja,Mobile,Smartphone,5,548,0,2740,1821.41,918.59,Wholesale
SO000274,2023-02-11,Michael Wilson,London,Electronics,Monitor,4,1445,0,5780,3375.18,2404.82,Online
SO000275,2024-01-09,John Brown,Abuja,Electronics,Router,3,696,0,2088,1608.65,479.35,Online
SO000276,2024-06-17,Yusuf Johnson,Nairobi,Electronics,Smartphone,3,1039,0.1,2805.3,1673.07,1132.23,Online
SO000277,2025-06-19,Tunde Smith,Johannesburg,Office,Webcam,7,481,0.1,3030.3,2371.26,659.04,Retail
SO000278,2024-07-06,Jennifer Okoye,Port Harcourt,Mobile,Monitor,6,221,0.2,1060.8,774.39,286.41,Online
SO000279,2025-11-16,David Smith,Johannesburg,Mobile,Webcam,8,283,0.05,2150.8,1572.49,578.31,Retail
SO000280,2025-04-19,Emeka Ogunleye,Lagos,Computing,Desk,6,1697,0.1,9163.8,6149.48,3014.32,Wholesale
SO000281,2025-08-16,Patricia Wilson,Port Harcourt,Office,Desk,7,1120,0.05,7448.0,5997.36,1450.64,Retail
SO000282,2025-01-21,Fatima Johnson,New York,Computing,Power Bank,3,1605,0,4815,3883.2,931.8,Online
SO000283,2022-03-03,Thomas Jones,Accra,Electronics,Tablet,1,1618,0.1,1456.2,959.75,496.45,Online
SO000284,2025-08-23,Susan Anderson,Ibadan,Accessories,USB Hub,1,1207,0,1207,824.77,382.23,Online
SO000285,2023-09-09,Emeka Johnson,Enugu,Computing,Office Chair,4,1729,0.15,5878.6,4098.88,1779.72,Online
SO000286,2023-03-07,Susan Williams,Toronto,Mobile,USB Hub,2,1165,0.2,1864.0,1310.58,553.42,Retail
SO000287,2022-10-20,Yusuf Eze,Enugu,Office,USB Hub,3,696,0,2088,1344.22,743.78,Online
SO000288,2022-02-23,Elizabeth Smith,Enugu,Accessories,Keyboard,2,1084,0.05,2059.6,1432.44,627.16,Online
SO000289,2023-08-21,Barbara Ibrahim,New York,Computing,USB Hub,4,1096,0.15,3726.4,2613.11,1113.29,Wholesale
SO000290,2025-12-21,Daniel Bello,Nairobi,Accessories,Laptop,1,1233,0.2,986.4,577.4,409.0,Retail
SO000291,2022-11-18,Jessica Brown,Enugu,Accessories,Desk,1,1410,0,1410,1151.33,258.67,Online
SO000292,2023-02-09,Elizabeth Musa,Dubai,Mobile,Keyboard,7,619,0,4333,2739.61,1593.39,Online
SO000293,2023-03-27,Sarah Adeyemi,Nairobi,Electronics,Tablet,7,752,0,5264,4166.77,1097.23,Online
SO000294,2023-12-16,Yusuf Adebayo,Nairobi,Office,External SSD,1,108,0.15,91.8,68.91,22.89,Wholesale
SO000295,2022-02-07,Yusuf Adeyemi,Johannesburg,Office,Power Bank,3,1144,0,3432,2615.38,816.62,Wholesale
SO000296,2023-05-01,Yusuf Brown,Enugu,Computing,Tablet,8,91,0.05,691.6,555.86,135.74,Retail
SO000297,2023-06-04,Linda Okafor,Benin City,Computing,Tablet,7,985,0.05,6550.25,5290.14,1260.11,Retail
SO000298,2023-12-26,Susan Adeyemi,Kano,Office,Tablet,4,1512,0.1,5443.2,4072.41,1370.79,Retail
SO000299,2023-09-09,Ngozi Mensah,Cape Town,Electronics,Monitor,1,627,0.05,595.65,441.5,154.15,Online
SO000300,2022-10-10,Linda Wilson,Toronto,Office,Printer,1,572,0.05,543.4,427.1,116.3,Online
SO000301,2022-05-01,Ada Adeyemi,Nairobi,Electronics,Office Chair,1,1294,0,1294,967.17,326.83,Wholesale
SO000302,2024-11-13,Tunde Brown,Enugu,Electronics,Mouse,5,1776,0.2,7104.0,4511.01,2592.99,Wholesale
SO000303,2023-01-17,Joseph Ogunleye,Kano,Accessories,Keyboard,4,467,0.2,1494.4,948.16,546.24,Online
SO000304,2023-10-15,John Johnson,Cape Town,Computing,Smartphone,7,1202,0.2,6731.2,3937.95,2793.25,Wholesale
SO000305,2025-07-19,John Ogunleye,Johannesburg,Accessories,Office Chair,6,406,0.2,1948.8,1415.58,533.22,Wholesale
SO000306,2023-07-19,Ada Adebayo,London,Computing,Monitor,7,218,0.05,1449.7,1002.13,447.57,Wholesale
SO000307,2025-09-26,Susan Adebayo,Port Harcourt,Accessories,USB Hub,2,26,0.2,41.6,24.02,17.58,Online
SO000308,2025-07-05,Aisha Mensah,Toronto,Accessories,Mouse,7,808,0.2,4524.8,3224.58,1300.22,Online
SO000309,2023-04-25,Sarah Jones,New York,Electronics,Monitor,6,1590,0,9540,5710.31,3829.69,Wholesale
SO000310,2024-05-21,Sarah Williams,Port Harcourt,Computing,Laptop,1,181,0.1,162.9,129.47,33.43,Wholesale
SO000311,2024-07-30,Ada Ibrahim,Cape Town,Electronics,USB Hub,4,1235,0,4940,2781.27,2158.73,Online
SO000312,2025-07-28,Jennifer Mensah,Port Harcourt,Office,Headphones,4,1680,0,6720,5116.79,1603.21,Online
SO000313,2022-01-27,Joseph Brown,Benin City,Electronics,External SSD,4,968,0,3872,2951.87,920.13,Wholesale
SO000314,2024-02-04,Chinedu Wilson,Benin City,Office,Router,2,1782,0.2,2851.2,2102.36,748.84,Retail
SO000315,2023-12-09,Michael Davis,Kano,Mobile,Desk,6,1117,0.1,6031.8,3813.97,2217.83,Wholesale
SO000316,2022-03-16,Elizabeth Brown,New York,Mobile,Laptop,5,566,0.15,2405.5,1627.53,777.97,Retail
SO000317,2022-07-31,Aisha Adebayo,Toronto,Mobile,Keyboard,8,482,0.1,3470.4,2005.03,1465.37,Online
SO000318,2022-06-05,Jennifer Okoye,Toronto,Computing,Smartphone,8,1216,0.05,9241.6,7252.87,1988.73,Retail
SO000319,2023-02-25,John Johnson,Port Harcourt,Computing,Router,5,1109,0,5545,4306.82,1238.18,Retail
SO000320,2025-09-01,Charles Musa,Benin City,Accessories,Office Chair,3,597,0.2,1432.8,1079.99,352.81,Retail
SO000321,2023-07-10,David Johnson,London,Office,Smartphone,5,1586,0.1,7137.0,5582.43,1554.57,Wholesale
SO000322,2025-06-11,Joseph Ogunleye,Benin City,Accessories,Keyboard,3,126,0,378,230.76,147.24,Online
SO000323,2025-12-17,Daniel Davis,Port Harcourt,Electronics,Office Chair,6,886,0,5316,3671.82,1644.18,Wholesale
SO000324,2025-11-03,Blessing Adeyemi,Lagos,Mobile,Keyboard,8,1718,0.2,10995.2,7405.22,3589.98,Retail
SO000325,2023-05-10,Charles Anderson,Benin City,Accessories,Office Chair,8,1567,0,12536,8577.87,3958.13,Retail
SO000326,2024-03-06,Tunde Ibrahim,Johannesburg,Accessories,Headphones,6,449,0,2694,1796.85,897.15,Wholesale
SO000327,2022-01-08,Sarah Johnson,Benin City,Computing,Laptop,2,1407,0,2814,1773.91,1040.09,Online
SO000328,2025-12-22,Ada Johnson,New York,Accessories,Tablet,1,1455,0,1455,848.91,606.09,Retail
SO000329,2022-05-12,Robert Williams,Abuja,Office,Power Bank,5,460,0.2,1840.0,1166.4,673.6,Online
SO000330,2023-03-24,David Bello,Cape Town,Computing,Router,1,950,0.1,855.0,565.81,289.19,Wholesale
SO000331,2022-08-10,Aisha Ogunleye,Enugu,Electronics,Mouse,2,1719,0.05,3266.1,2357.71,908.39,Retail
SO000332,2025-04-22,Aisha Wilson,Benin City,Computing,Keyboard,4,1174,0.15,3991.6,2998.99,992.61,Online
SO000333,2023-03-16,William Miller,Kano,Accessories,Monitor,6,1001,0,6006,4840.78,1165.22,Wholesale
SO000334,2023-06-22,Jessica Eze,Accra,Mobile,Power Bank,5,1459,0.2,5836.0,4236.29,1599.71,Retail
SO000335,2023-12-03,Ada Miller,Nairobi,Electronics,Router,2,1103,0.2,1764.8,1084.38,680.42,Retail
SO000336,2025-06-25,Robert Anderson,Dubai,Computing,Webcam,3,1085,0.1,2929.5,2069.33,860.17,Retail
SO000337,2023-11-30,Patricia Davis,Enugu,Electronics,Office Chair,3,538,0.15,1371.9,774.81,597.09,Wholesale
SO000338,2022-08-23,Chinedu Jones,Cape Town,Office,Office Chair,7,1679,0,11753,9354.04,2398.96,Wholesale
SO000339,2022-10-14,Robert Adebayo,Lagos,Accessories,Laptop,7,725,0.2,4060.0,3270.36,789.64,Wholesale
SO000340,2024-12-19,Mary Smith,London,Mobile,Office Chair,2,1744,0,3488,2241.01,1246.99,Online
SO000341,2022-07-21,John Anderson,London,Mobile,Office Chair,4,1346,0.2,4307.2,3291.2,1016.0,Wholesale
SO000342,2024-04-18,Mary Johnson,London,Office,Power Bank,8,1434,0.2,9177.6,6439.09,2738.51,Online
SO000343,2024-11-02,Yusuf Adebayo,Toronto,Mobile,External SSD,8,1582,0.2,10124.8,6681.25,3443.55,Wholesale
SO000344,2022-04-04,Mary Davis,London,Electronics,Printer,5,576,0,2880,2208.26,671.74,Retail
SO000345,2023-08-16,Patricia Wilson,New York,Electronics,Laptop,1,146,0,146,99.32,46.68,Retail
SO000346,2024-08-22,Jennifer Johnson,Kano,Mobile,Power Bank,7,999,0.2,5594.4,3427.38,2167.02,Online
SO000347,2023-06-10,Patricia Okafor,Kano,Mobile,Tablet,4,178,0.05,676.4,477.39,199.01,Online
SO000348,2022-10-29,Ada Mensah,Lagos,Accessories,Power Bank,8,243,0.15,1652.4,960.36,692.04,Wholesale
SO000349,2024-07-06,Joseph Davis,Lagos,Mobile,External SSD,7,1580,0.1,9954.0,5797.75,4156.25,Online
SO000350,2023-07-07,Elizabeth Musa,Dubai,Office,Smartphone,2,1205,0,2410,1742.34,667.66,Retail
SO000351,2022-04-27,Jessica Bello,Port Harcourt,Computing,Desk,8,298,0.15,2026.4,1433.17,593.23,Online
SO000352,2023-11-30,Joseph Davis,Kano,Accessories,External SSD,3,497,0,1491,965.37,525.63,Online
SO000353,2023-05-06,Susan Miller,Enugu,Office,Tablet,4,1329,0.15,4518.6,3701.76,816.84,Online
SO000354,2023-09-28,Emeka Okoye,Port Harcourt,Mobile,Desk,7,253,0.1,1593.9,1188.63,405.27,Retail
SO000355,2025-01-16,Patricia Adebayo,Benin City,Computing,Mouse,5,56,0.15,238.0,159.36,78.64,Retail
SO000356,2025-01-01,Blessing Johnson,Port Harcourt,Mobile,Monitor,7,451,0,3157,2461.41,695.59,Wholesale
SO000357,2022-08-26,Tunde Ogunleye,Johannesburg,Accessories,Headphones,6,90,0,540,349.55,190.45,Retail
SO000358,2025-05-05,Michael Bello,Johannesburg,Mobile,Desk,1,1627,0.05,1545.65,960.01,585.64,Retail
SO000359,2025-04-15,Charles Mensah,Kano,Accessories,Mouse,3,1620,0.1,4374.0,3205.2,1168.8,Retail
SO000360,2023-12-26,Charles Ogunleye,Port Harcourt,Electronics,Tablet,4,1432,0,5728,4595.57,1132.43,Retail
SO000361,2022-03-11,Jennifer Thomas,Abuja,Office,Router,3,1504,0,4512,2537.36,1974.64,Online
SO000362,2022-06-15,Karen Williams,Abuja,Computing,Power Bank,4,1047,0.1,3769.2,2410.14,1359.06,Retail
SO000363,2024-09-03,Robert Adeyemi,Kano,Computing,Tablet,3,1704,0.15,4345.2,2608.12,1737.08,Wholesale
SO000364,2025-11-26,Barbara Ibrahim,London,Mobile,External SSD,3,1148,0,3444,2572.06,871.94,Retail
SO000365,2024-11-28,Joseph Okafor,London,Accessories,Router,2,735,0.2,1176.0,948.24,227.76,Online
SO000366,2022-01-15,Ngozi Johnson,New York,Computing,Keyboard,8,959,0,7672,5384.5,2287.5,Retail
SO000367,2022-08-30,Chinedu Ogunleye,Benin City,Mobile,Headphones,3,1693,0,5079,3326.87,1752.13,Wholesale
SO000368,2023-08-20,Chinedu Thomas,Ibadan,Office,Desk,4,38,0,152,111.11,40.89,Online
SO000369,2025-11-22,Ibrahim Wilson,Toronto,Office,Smartphone,4,1658,0.1,5968.8,3884.56,2084.24,Online
SO000370,2025-08-14,John Smith,Port Harcourt,Office,Mouse,7,114,0,798,498.14,299.86,Online
SO000371,2022-12-30,Yusuf Mensah,Port Harcourt,Mobile,USB Hub,2,136,0.2,217.6,127.5,90.1,Wholesale
SO000372,2024-06-01,Elizabeth Anderson,Nairobi,Mobile,Power Bank,3,1188,0.2,2851.2,1586.38,1264.82,Wholesale
SO000373,2025-10-21,Tunde Eze,Port Harcourt,Office,Smartphone,8,1635,0.05,12426.0,8746.23,3679.77,Online
SO000374,2025-04-30,Charles Davis,Nairobi,Electronics,USB Hub,7,717,0.15,4266.15,2372.07,1894.08,Wholesale
SO000375,2024-03-29,John Thomas,Toronto,Office,Mouse,7,969,0.1,6104.7,4216.84,1887.86,Retail
SO000376,2025-03-06,Patricia Okafor,Accra,Electronics,Power Bank,2,1271,0.2,2033.6,1607.84,425.76,Online
SO000377,2025-01-22,Michael Mensah,Cape Town,Mobile,Power Bank,6,1755,0.1,9477.0,7252.9,2224.1,Online
SO000378,2023-03-15,James Wilson,Accra,Office,Power Bank,6,1736,0.05,9895.2,8101.28,1793.92,Wholesale
SO000379,2023-08-12,Ibrahim Adebayo,Enugu,Office,Printer,5,1490,0.15,6332.5,4578.31,1754.19,Online
SO000380,2023-05-27,John Anderson,Cape Town,Computing,Office Chair,8,701,0.1,5047.2,4028.59,1018.61,Wholesale
SO000381,2022-10-29,Jessica Musa,Abuja,Electronics,Headphones,6,597,0,3582,2050.69,1531.31,Online
SO000382,2022-09-05,Jennifer Ibrahim,Kano,Mobile,Webcam,4,1471,0.05,5589.8,4034.67,1555.13,Online
SO000383,2023-06-23,Chinedu Brown,Abuja,Accessories,Webcam,5,830,0,4150,2627.99,1522.01,Wholesale
SO000384,2023-04-12,Charles Ibrahim,Dubai,Mobile,Printer,5,1075,0.05,5106.25,2848.91,2257.34,Retail
SO000385,2023-07-30,Aisha Eze,Benin City,Mobile,Keyboard,4,394,0,1576,1146.26,429.74,Wholesale
SO000386,2024-01-18,Aisha Anderson,Ibadan,Electronics,Keyboard,5,489,0.05,2322.75,1607.01,715.74,Online
SO000387,2023-06-24,Patricia Smith,London,Accessories,Keyboard,6,735,0,4410,2873.09,1536.91,Wholesale
SO000388,2022-08-09,James Mensah,Toronto,Computing,Power Bank,5,631,0.15,2681.75,2083.12,598.63,Online
SO000389,2025-06-11,Jennifer Okafor,New York,Accessories,Smartphone,6,456,0.2,2188.8,1434.62,754.18,Wholesale
SO000390,2025-10-26,Robert Johnson,Accra,Mobile,Smartphone,4,1364,0,5456,3739.44,1716.56,Retail
SO000391,2025-05-07,Joseph Musa,Kano,Computing,Webcam,8,455,0,3640,2105.56,1534.44,Wholesale
SO000392,2022-03-07,Jennifer Bello,Kano,Computing,Headphones,8,50,0.15,340.0,268.06,71.94,Online
SO000393,2023-07-15,Ada Wilson,Cape Town,Office,Router,4,494,0.1,1778.4,1318.71,459.69,Online
SO000394,2024-11-27,Yusuf Davis,Johannesburg,Electronics,Printer,8,1207,0,9656,7697.28,1958.72,Online
SO000395,2023-11-18,William Eze,Johannesburg,Accessories,Router,3,325,0,975,680.32,294.68,Wholesale
SO000396,2022-08-06,Linda Davis,Benin City,Electronics,USB Hub,4,828,0.2,2649.6,1885.13,764.47,Online
SO000397,2025-03-23,Jennifer Davis,Lagos,Office,Power Bank,1,1173,0.15,997.05,601.58,395.47,Retail
SO000398,2024-12-14,Yusuf Davis,New York,Office,Router,1,136,0,136,107.73,28.27,Wholesale
SO000399,2024-09-01,Barbara Williams,Accra,Electronics,Desk,5,861,0.1,3874.5,2571.06,1303.44,Online
SO000400,2025-12-02,Daniel Ogunleye,Enugu,Computing,Tablet,5,133,0.1,598.5,361.87,236.63,Online
SO000401,2023-09-14,Barbara Bello,Benin City,Office,Desk,7,1661,0,11627,9495.23,2131.77,Retail
SO000402,2023-02-02,Ibrahim Okafor,Cape Town,Accessories,Smartphone,4,1013,0.2,3241.6,2240.4,1001.2,Retail
SO000403,2024-12-29,Susan Ibrahim,Toronto,Accessories,Smartphone,5,943,0.15,4007.75,3033.51,974.24,Online
SO000404,2023-08-29,Blessing Okafor,New York,Accessories,External SSD,6,1304,0,7824,6387.41,1436.59,Retail
SO000405,2023-07-28,Chinedu Miller,Lagos,Office,USB Hub,6,1472,0,8832,5876.93,2955.07,Retail
SO000406,2022-12-16,William Thomas,Abuja,Mobile,Webcam,5,1210,0,6050,4577.09,1472.91,Online
SO000407,2024-12-17,Sarah Okafor,London,Office,External SSD,6,665,0.15,3391.5,2601.13,790.37,Online
SO000408,2024-08-08,Thomas Jones,Johannesburg,Office,USB Hub,2,228,0.15,387.6,286.37,101.23,Retail
SO000409,2022-06-22,David Wilson,New York,Electronics,Webcam,5,1117,0,5585,4529.67,1055.33,Wholesale
SO000410,2025-11-16,Barbara Wilson,Toronto,Electronics,Monitor,5,879,0.1,3955.5,2227.33,1728.17,Retail
SO000411,2025-10-26,Yusuf Bello,Johannesburg,Office,Tablet,4,1248,0,4992,3929.46,1062.54,Wholesale
SO000412,2023-11-08,Aisha Ibrahim,Accra,Mobile,Power Bank,7,1574,0.05,10467.1,6477.21,3989.89,Wholesale
SO000413,2023-12-04,Emeka Okoye,Dubai,Office,Laptop,6,1528,0.1,8251.2,5887.47,2363.73,Retail
SO000414,2024-06-18,Thomas Johnson,Cape Town,Computing,Webcam,7,586,0.2,3281.6,2448.71,832.89,Online
SO000415,2024-11-13,Ngozi Adebayo,Johannesburg,Accessories,Webcam,6,779,0,4674,3092.91,1581.09,Wholesale
SO000416,2022-11-16,Sarah Thomas,New York,Office,Keyboard,4,1494,0.05,5677.2,3868.18,1809.02,Wholesale
SO000417,2022-01-31,Jessica Adebayo,Nairobi,Office,Mouse,7,913,0,6391,5209.43,1181.57,Wholesale
SO000418,2023-07-18,David Mensah,London,Accessories,USB Hub,4,1339,0,5356,3108.36,2247.64,Wholesale
SO000419,2023-09-03,Emeka Davis,Accra,Mobile,Desk,3,1191,0.2,2858.4,1707.58,1150.82,Retail
SO000420,2023-10-10,Aisha Johnson,Dubai,Electronics,Desk,1,420,0.15,357.0,265.47,91.53,Wholesale
SO000421,2024-05-13,Ibrahim Williams,New York,Mobile,Headphones,2,1368,0.15,2325.6,1667.49,658.11,Wholesale
SO000422,2022-08-16,David Adebayo,New York,Mobile,Power Bank,2,1012,0,2024,1391.17,632.83,Retail
SO000423,2025-06-06,Ngozi Okafor,Benin City,Computing,Monitor,3,198,0.15,504.9,286.23,218.67,Online
SO000424,2025-06-13,William Anderson,Cape Town,Accessories,Keyboard,8,1540,0.05,11704.0,7707.86,3996.14,Retail
SO000425,2023-11-18,Aisha Miller,London,Electronics,Tablet,4,595,0.15,2023.0,1507.9,515.1,Wholesale
SO000426,2025-10-06,Emeka Wilson,Ibadan,Mobile,Smartphone,3,1744,0.15,4447.2,3021.67,1425.53,Online
SO000427,2025-09-10,Robert Anderson,Johannesburg,Mobile,Smartphone,2,878,0.05,1668.2,963.08,705.12,Online
SO000428,2022-01-25,Michael Brown,Cape Town,Computing,Tablet,1,1071,0.1,963.9,757.14,206.76,Wholesale
SO000429,2022-02-12,Daniel Musa,Benin City,Electronics,Office Chair,7,1603,0.05,10659.95,6244.5,4415.45,Online
SO000430,2023-11-22,Jessica Ogunleye,London,Computing,Printer,8,662,0.2,4236.8,2610.23,1626.57,Online
SO000431,2023-05-23,Elizabeth Davis,Toronto,Computing,Mouse,4,1277,0.1,4597.2,3584.31,1012.89,Online
SO000432,2022-09-29,Daniel Miller,Nairobi,Office,Power Bank,6,786,0.2,3772.8,2521.0,1251.8,Wholesale
SO000433,2024-11-28,Susan Okoye,Dubai,Computing,USB Hub,3,1214,0.2,2913.6,1788.58,1125.02,Wholesale
SO000434,2025-04-13,Susan Davis,Johannesburg,Mobile,Keyboard,7,1725,0.15,10263.75,7748.72,2515.03,Wholesale
SO000435,2024-06-25,Emeka Wilson,Cape Town,Electronics,Headphones,8,1570,0.15,10676.0,6328.37,4347.63,Retail
SO000436,2022-08-26,Emeka Williams,Nairobi,Accessories,Smartphone,4,1327,0.05,5042.6,3845.65,1196.95,Online
SO000437,2023-11-28,Ngozi Bello,Accra,Electronics,USB Hub,5,986,0.15,4190.5,2782.1,1408.4,Online
SO000438,2025-11-17,Elizabeth Davis,Abuja,Accessories,Router,8,432,0.05,3283.2,1965.21,1317.99,Retail
SO000439,2023-03-01,Ibrahim Anderson,Cape Town,Accessories,Desk,8,513,0.05,3898.8,2971.54,927.26,Wholesale
SO000440,2025-12-22,Ada Musa,London,Office,Office Chair,6,1480,0,8880,5086.04,3793.96,Wholesale
SO000441,2022-09-11,Yusuf Smith,Cape Town,Mobile,Router,1,1653,0.1,1487.7,937.98,549.72,Online
SO000442,2025-04-08,Michael Mensah,Accra,Accessories,Headphones,3,526,0.2,1262.4,918.1,344.3,Wholesale
SO000443,2024-05-23,Daniel Johnson,Kano,Mobile,Mouse,7,1086,0,7602,4828.34,2773.66,Wholesale
SO000444,2025-09-20,Daniel Smith,Port Harcourt,Electronics,Laptop,1,1347,0.15,1144.95,737.56,407.39,Wholesale
SO000445,2024-06-14,Robert Adeyemi,New York,Computing,Office Chair,6,881,0,5286,3136.52,2149.48,Wholesale
SO000446,2022-06-13,Susan Eze,New York,Office,Office Chair,1,865,0,865,496.82,368.18,Retail
SO000447,2025-06-14,Yusuf Ibrahim,Kano,Electronics,Laptop,7,755,0,5285,3609.57,1675.43,Retail
